city,hotel,user_rating,text,landmarks,predicted_label,confidence,true_label,correct,is_augmented
Владимир,Гостиница Князь Владимир,7,Персонал не всегда оперативно реагирует на просьбы. Ждали чистые полотенца больше часа.,Золотые ворота,0,0.49530723690986633,0,True,
Владимир,Гостиница Заря Владимир,7,Главный плюс — расположение. Рядом центр и остановки. Цены очень демократичные.,Золотые ворота,1,0.7397552728652954,0,False,
Владимир,Гостиница Заря Владимир,4,"Старый фонд. Лифты работают медленно, в номерах старые телевизоры и скрипучие кровати. Требуется ремонт.",Золотые ворота,1,0.6175028085708618,0,False,
Владимир,Гостиница Мономах,9,Очень близко к основным соборам. Интерьер выдержан в классическом стиле. В номере тепло и уютно.,Золотые ворота,1,0.8186612129211426,1,True,
Владимир,Гостиница Мономах,8,"Завтраки могли бы быть побогаче. Кофе только растворимый, за зерновой нужно доплачивать.",Золотые ворота,1,0.549921989440918,1,True,
Владимир,Гостиница Рубикон Владимир,8,"Небольшой отель в спальном районе. Очень тихо, выспались отлично. Есть парковка под видеонаблюдением.",Золотые ворота,1,0.7828993201255798,1,True,
Владимир,Гостиница Рубикон Владимир,6,До центра нужно ехать на автобусе или такси. В номере не хватало тапочек и зубного набора.,Золотые ворота,0,0.3715076148509979,0,True,
Владимир,Отель Ладожская Ривьера,9,"Приятный отель с хорошим ремонтом. В номере чисто, постельное белье белоснежное. Есть всё необходимое.",Золотые ворота,1,0.8553369641304016,1,True,
Владимир,Отель Ладожская Ривьера,7,"Слышны звуки из коридора. Завтрак подают в номер, но выбор блюд очень ограничен.",Золотые ворота,1,0.5149953365325928,0,False,
Владимир,Отель Invite Hotel,10,"Очень милый и современный отель. Дизайн радует глаз, в номере много света. Расположение отличное.",Золотые ворота,1,0.8595205545425415,1,True,
Владимир,Отель Invite Hotel,9,"Всё понравилось, но шумоизоляция окон могла бы быть лучше — слышно шум проезжающих машин.",Золотые ворота,1,0.5828531384468079,1,True,
Владивосток,Лотте Отель Владивосток,10,"Классика мирового уровня. Корейский сервис на высоте, очень вежливый персонал. Завтраки с морепродуктами — это отдельный восторг.",Золотой мост,1,0.845988392829895,1,True,
Владивосток,Лотте Отель Владивосток,7,"Интерьер уже немного отдает классикой прошлых лет, пора бы обновить ковролин. Но вид на Золотой Рог перекрывает все минусы.",Золотой мост,1,0.5658494234085083,0,False,
Владивосток,Апарт-отель Магнум Гранд Палас,10,"Шикарные апартаменты с панорамным остеклением. Ощущение, что живешь в Москва-Сити, только с видом на море. Кухня укомплектована полностью.",Золотой мост,1,0.8332043290138245,1,True,
Владивосток,Апарт-отель Магнум Гранд Палас,9,"Очень долго ждали лифт, в остальном — люкс.",Золотой мост,1,0.569280207157135,1,True,
Владивосток,RODINA Residences Vladivostok 5*,10,"Новый, стильный, дорогой. Очень приватная атмосфера. Персонал предугадывает желания. Спа-зона небольшая, но очень уютная.",Золотой мост,1,0.8320537805557251,1,True,
Владивосток,RODINA Residences Vladivostok 5*,6,"За такую цену ожидали более просторный номер. Завтраки по меню, приходится долго ждать подачу.",Золотой мост,1,0.5232493877410889,0,False,
Владивосток,VLADIVOSTOK Grand Hotel & SPA,10,Лучший спа-центр на Дальнем Востоке. Бассейн с видом на залив — это нечто. Дизайн номеров в японском стиле очень расслабляет.,Золотой мост,1,0.848656177520752,1,True,
Владивосток,VLADIVOSTOK Grand Hotel & SPA,8,"Сложная система управления светом и шторами, пришлось вызывать мастера, чтобы разобраться.",Золотой мост,1,0.6147498488426208,1,True,
Владивосток,Отель Достоевский Владивосток,9,"Очень атмосферный отель в историческом центре. Высокие потолки, винтажная мебель. Расположение идеальное для прогулок.",Золотой мост,1,0.8655226230621338,1,True,
Владивосток,Отель Достоевский Владивосток,7,"Слышимость в номерах очень сильная, слышно каждое слово соседей. Нет лифта.",Золотой мост,0,0.43884584307670593,0,True,
Владивосток,АЗИМУТ Отель Владивосток,9,"Огромный отель с лучшим видом на Амурский залив. Завтраки очень сытные, большой выбор горячих блюд.",Золотой мост,1,0.8572298884391785,1,True,
Владивосток,АЗИМУТ Отель Владивосток,5,"Номер 'Смарт' крошечный, буквально негде развернуться с чемоданом. Очень много туристических групп, шумно в холле.",Золотой мост,0,0.4886820912361145,0,True,
Владивосток,Lido Central,9,"Маленький уютный отель в самом центре. Чисто, опрятно, современно. Персонал очень старается помочь.",Золотой мост,1,0.8446685671806335,1,True,
Владивосток,Lido Central,8,"Завтраки проходят в соседнем кафе, это не всегда удобно, если на улице дождь.",Золотой мост,1,0.566840648651123,1,True,
Владивосток,Отель Бутик R,10,"Дизайнерский восторг. Каждый номер индивидуален. Очень тихо, несмотря на то что центр совсем рядом.",Золотой мост,1,0.75754714012146,1,True,
Владивосток,Отель Бутик R,7,"Очень сложно найти парковку рядом с отелем, улочки узкие.",Золотой мост,1,0.6088693141937256,0,False,
Владивосток,Отель Select,8,"Хороший вариант за свои деньги. Чисто, свежий ремонт. Есть всё необходимое для командировки.",Золотой мост,1,0.8009058237075806,1,True,
Владивосток,Отель Select,6,Вид из окна был на стену соседнего здания. Завтрак довольно однообразный.,Золотой мост,1,0.5586032867431641,0,False,
Владивосток,Отель Tfl Hotel,10,"Технологичный отель. Всё новое, управление с планшета. Очень удобные подушки и матрас, спали как убитые.",Золотой мост,1,0.823201596736908,1,True,
Владивосток,Отель Tfl Hotel,9,"Расположен на сопке, пешком подниматься тяжело, лучше брать такси.",Золотой мост,1,0.6049516201019287,1,True,
Владивосток,Отель Звезда моря,9,Близость к набережной — главный плюс. Приятно проснуться и сразу пойти гулять к морю.,Золотой мост,1,0.715495765209198,1,True,
Владивосток,Отель Звезда моря,4,Уборка была только по запросу. В ванной пахло сыростью.,Золотой мост,1,0.5348768830299377,0,False,
Владивосток,Отель PATROKL HOTEL,10,"Район Патрокл очень красивый. Отель новый, современный. Вид на бухту просто завораживает.",Золотой мост,1,0.8435131311416626,1,True,
Владивосток,Отель PATROKL HOTEL,7,"До центра ехать 20-30 минут на машине. Рядом идет стройка, бывает шумно днем.",Золотой мост,0,0.4537797272205353,0,True,
Владивосток,Отель Novotel Владивосток,10,"Стандарт качества Novotel. Всё четко, функционально, чисто. Очень вкусный кофе в лобби.",Золотой мост,1,0.8572064638137817,1,True,
Владивосток,Отель Novotel Владивосток,8,"Персонал на ресепшене был немного замученным, долго оформляли документы.",Золотой мост,1,0.6098040342330933,1,True,
Владивосток,V Hotel Владивосток,9,"Стильно и лаконично. Центр города, всё рядом. Хорошая косметика в ванной комнате.",Золотой мост,1,0.8469845056533813,1,True,
Владивосток,V Hotel Владивосток,6,"В номере не было чайника, пришлось спускаться в бар.",Золотой мост,0,0.36281195282936096,0,True,
Владивосток,Отель NewLiving Hotel,8,Отличные апартаменты для длительного проживания. Есть стиральная машина и микроволновка.,Золотой мост,1,0.7800182700157166,1,True,
Владивосток,Отель NewLiving Hotel,5,"Далеко от туристических мест. Вокруг обычные жилые многоэтажки, нет атмосферы отпуска.",Золотой мост,1,0.5022159218788147,0,False,
Волгоград,Гостиница Волгоград,10,"Роскошный исторический отель в самом сердце города. Высокие потолки, классический стиль, идеальная чистота. Завтраки в ресторане 'Moliere' великолепны.",Мамаев курган,1,0.87496417760849,1,True,
Волгоград,Гостиница Волгоград,8,"Очень красиво, но в номерах, выходящих на площадь, может быть шумновато из-за мероприятий. Сервис достойный, но регистрация заняла время.",Мамаев курган,1,0.7898852229118347,1,True,
Волгоград,Отель Космос Волгоград,9,"Современный отель рядом с вокзалом. Очень удобно для деловых поездок. Номера функциональные, кровати удобные, отличная звукоизоляция.",Мамаев курган,1,0.8644224405288696,1,True,
Волгоград,Отель Космос Волгоград,7,Район вокруг вокзала не самый приятный для прогулок вечером. В остальном — стандарт качества соблюден.,Мамаев курган,1,0.6850906610488892,0,False,
Волгоград,Hampton by Hilton Volgograd Profsoyuznaya,10,"Стабильное качество Хилтон. Чисто, вежливо, отличный завтрак (особенно вафли!). Есть все необходимое для комфортного отдыха.",Мамаев курган,1,0.8645094037055969,1,True,
Волгоград,Hampton by Hilton Volgograd Profsoyuznaya,9,"Хороший отель, но парковка маловата для такого количества гостей. Пришлось искать место на соседней улице.",Мамаев курган,1,0.6993923187255859,1,True,
Волгоград,Гостиница Sobranie,9,"Приятный дизайн, вежливый персонал. Номера светлые и просторные. Расположение в тихом месте, что позволяет отлично выспаться.",Мамаев курган,1,0.865458607673645,1,True,
Волгоград,Гостиница Sobranie,6,"Далековато от основных достопримечательностей, нужно брать такси. Завтраки могли бы быть разнообразнее.",Мамаев курган,1,0.5437131524085999,0,False,
Волгоград,Отель Hilton Garden Inn Volgograd,10,"Прекрасный вид на Волгу и стадион. Номера новые, современные. Персонал очень старается угодить. Тренажерный зал работает круглосуточно.",Мамаев курган,1,0.8396403789520264,1,True,
Волгоград,Отель Hilton Garden Inn Volgograd,8,"Рядом торговый центр, это удобно. Однако цены в ресторане отеля выше средних по городу.",Мамаев курган,1,0.7725409269332886,1,True,
Волгоград,Отель Старый Сталинград,9,"Очень уютный камерный отель в центре. Аутентичная атмосфера, чистота. До всех памятных мест можно дойти пешком.",Мамаев курган,1,0.8662669658660889,1,True,
Волгоград,Отель Старый Сталинград,7,"Завтрак по системе 'порционно', а не шведский стол. Сами номера небольшие, но уютные.",Мамаев курган,1,0.6558621525764465,0,False,
Волгоград,Гостиница Alex Residence Hotel,10,"Пожалуй, лучшие апартаменты. Современный ремонт, есть кухня, стиральная машина. Идеально для длительного проживания.",Мамаев курган,1,0.8052541613578796,1,True,
Волгоград,Гостиница Alex Residence Hotel,9,"Всё супер, только не сразу нашли вход в здание, вывеска не очень заметная.",Мамаев курган,1,0.5206311345100403,1,True,
Волгоград,Гостиница Интурист Волгоград,8,"Легендарный отель. Потрясающая архитектура сталинского ампира. Центр города, всё рядом.",Мамаев курган,1,0.8275947570800781,1,True,
Волгоград,Гостиница Интурист Волгоград,5,"Номера требуют капитального ремонта. Ощущение, что вернулся в прошлое. Мебель старая, сантехника работает через раз.",Мамаев курган,1,0.5740914344787598,0,False,
Волгоград,Гостиница Мартон Царицын,8,"Бюджетный и достойный вариант. В номерах чисто, есть кондиционер. Персонал отзывчивый.",Мамаев курган,1,0.8494908213615417,1,True,
Волгоград,Гостиница Мартон Царицын,4,"Очень плохая звукоизоляция, слышно каждое движение в коридоре. Завтрак очень скромный, только каша и бутерброд.",Мамаев курган,1,0.5550841689109802,0,False,
Волгоград,Отель Южный Волгоград,9,"Хороший отель с большой историей, но обновленным номерным фондом. Завтраки 'шведский стол' очень приличные.",Мамаев курган,1,0.8408119082450867,1,True,
Волгоград,Отель Южный Волгоград,7,"Находится в Ворошиловском районе, до Мамаева кургана нужно ехать. В коридорах ковролин требует химчистки.",Мамаев курган,1,0.5433598160743713,0,False,
Волгоград,Отель Старт Волгоград,8,"Расположен прямо на берегу Волги. Свой пляж, свежий воздух. Для отдыха летом — отличный выбор.",Мамаев курган,1,0.8427588939666748,1,True,
Волгоград,Отель Старт Волгоград,5,"Очень далеко от центра города. Инфраструктура вокруг бедная, вечером погулять негде.",Мамаев курган,0,0.42764267325401306,0,True,
Волгоград,Гостиница Волга Волга,9,"Стильный интерьер, панорамные окна с видом на реку. Очень вежливый администратор. В номерах есть всё до мелочей.",Мамаев курган,1,0.8453203439712524,1,True,
Волгоград,Гостиница Волга Волга,7,"Подъезд к отелю не самый удобный, плохая дорога во дворе. Но внутри всё на высшем уровне.",Мамаев курган,1,0.6003066301345825,0,False,
Волгоград,Гостиница Замок Волгоград,7,Необычный дизайн в стиле средневековья. Детям очень понравилось. Есть бассейн и сауна.,Мамаев курган,1,0.8112029433250427,0,False,
Волгоград,Гостиница Замок Волгоград,5,"Специфический интерьер, много пыли на декоративных элементах. В номерах темновато, не хватает освещения.",Мамаев курган,1,0.5392906069755554,0,False,
Волгоград,Отель Наири,9,"Очень гостеприимный персонал. Чистые номера, вкусная домашняя еда в кафе. Тихий район.",Мамаев курган,1,0.8503901362419128,1,True,
Волгоград,Отель Наири,6,"В ванной комнате был забит слив. Номер категории эконом очень простой, без излишеств.",Мамаев курган,1,0.5133118629455566,0,False,
Волгоград,Отель Голд Волгоград,8,"Хороший отель за разумные деньги. Чисто, уютно, есть парковка. Персонал быстро реагирует на просьбы.",Мамаев курган,1,0.838758647441864,1,True,
Волгоград,Отель Голд Волгоград,6,"Завтрак начинается поздно, для тех кто в командировке и рано уезжает — это проблема.",Мамаев курган,0,0.49182257056236267,0,True,
Воронеж,Marriott Hotel,10,"Лучший вид в городе. Панорамные окна в пол — это нечто. Завтраки на уровне мировых стандартов, сервис безупречный.",Адмиралтейская площадь,1,0.8470264077186584,1,True,
Воронеж,Marriott Hotel,6,"Очень долгое заселение. Очереди на ресепшене, несмотря на 5 звезд. В номере было пыльно на полках.",Адмиралтейская площадь,1,0.566153883934021,0,False,
Воронеж,Отель Негород,10,"Уникальный формат для города. Эко-стиль, много дерева, тишина. Ощущение, что ты в лесу, хотя центр рядом.",Адмиралтейская площадь,1,0.8078939318656921,1,True,
Воронеж,Отель Негород,8,"Красиво, но на завтраке не хватило выбора горячих блюд. Кофе отличный.",Адмиралтейская площадь,1,0.6800091862678528,1,True,
Воронеж,Отель Бенефит Плаза,9,Хороший бизнес-отель. Удобная парковка и отличный тренажерный зал. Номера просторные.,Адмиралтейская площадь,1,0.8685715794563293,1,True,
Воронеж,Отель Бенефит Плаза,7,Расположен далековато от центра. Интерьер в коридорах немного устарел.,Адмиралтейская площадь,0,0.43677380681037903,0,True,
Воронеж,Гостиница Mercure,10,Идеально для прогулок — самый центр. Очень вежливый персонал и современные стильные номера.,Адмиралтейская площадь,1,0.8538294434547424,1,True,
Воронеж,Гостиница Mercure,4,"Проблемы с сантехникой в номере 504. Плохо уходила вода в душе, сантехника не дождались.",Адмиралтейская площадь,0,0.46609070897102356,0,True,
Воронеж,Отель Петровский Пассаж,9,"Классика и роскошь. Понравилось, что в этом же здании есть торговый центр и кинотеатр.",Адмиралтейская площадь,1,0.7734158039093018,1,True,
Воронеж,Отель Петровский Пассаж,5,"В номере пахло сигаретным дымом, хотя отель для некурящих. Завтраки средние.",Адмиралтейская площадь,1,0.5615326166152954,0,False,
Воронеж,Отель Бронзовый кабан,9,"Атмосферное место! Кирпичные стены 19 века. Дизайн просто супер, каждая деталь продумана.",Адмиралтейская площадь,1,0.809527575969696,1,True,
Воронеж,Отель Бронзовый кабан,6,Крутые лестницы без лифта — тяжело с сумками. Номер очень маленький.,Адмиралтейская площадь,1,0.5655463337898254,0,False,
Воронеж,Гостиница O-HARA,10,"Шикарный ирландский паб на первом этаже. Очень атмосферно, живая музыка и вкусное пиво.",Адмиралтейская площадь,1,0.841457724571228,1,True,
Воронеж,Гостиница O-HARA,7,"Из-за паба снизу по вечерам шумно. Если вы с детьми, может быть некомфортно.",Адмиралтейская площадь,0,0.45779505372047424,0,True,
Воронеж,Отель Lõnin,10,"Минимализм и чистота. Очень современно, удобное управление светом. Завтраки приносят в номер.",Адмиралтейская площадь,1,0.8132961392402649,1,True,
Воронеж,Отель Lõnin,8,Сложно найти вход с первого раза. Но внутри всё на высшем уровне.,Адмиралтейская площадь,1,0.5896680355072021,1,True,
Воронеж,Отель Набережная №1,8,"Приятный вид на водохранилище. Тихо, спокойно, чистый воздух.",Адмиралтейская площадь,1,0.8217375874519348,1,True,
Воронеж,Отель Набережная №1,5,Далеко от магазинов и ресторанов. Мебель в номере требует обновления.,Адмиралтейская площадь,0,0.4804612696170807,0,True,
Воронеж,Гостиница Валери Классик,9,"Очень уютно, по-домашнему. Дружелюбный персонал, всегда готовы помочь.",Адмиралтейская площадь,1,0.8087227940559387,1,True,
Воронеж,Гостиница Валери Классик,6,"Тонкие стены, слышно всё, что происходит в коридоре и соседних номерах.",Адмиралтейская площадь,1,0.5232966542243958,0,False,
Воронеж,Farm & Village,10,"Это восторг! Своя ферма, сыроварня, животные. Лучший отдых для семьи. Ресторан выше всяких похвал.",Адмиралтейская площадь,1,0.8179618120193481,1,True,
Воронеж,Farm & Village,9,"Дорого, но оно того стоит. Жаль, что сложно забронировать на выходные.",Адмиралтейская площадь,1,0.6074941754341125,1,True,
Воронеж,Бутик-Отель Ветряков,10,Каждый номер в стиле разных городов мира. Мы жили в 'Париже' — очень романтично.,Адмиралтейская площадь,1,0.7308955192565918,1,True,
Воронеж,Бутик-Отель Ветряков,7,"Отель находится рядом с трассой, за территорией гулять негде.",Адмиралтейская площадь,1,0.5122121572494507,0,False,
Воронеж,Гостиничный комплекс Яр,9,"Огромная территория, лошади, лес. Очень необычный помпезный стиль интерьера.",Адмиралтейская площадь,1,0.8019890189170837,1,True,
Воронеж,Гостиничный комплекс Яр,5,"Сервис застрял в 90-х. Пафоса много, а базовые просьбы выполняют неохотно.",Адмиралтейская площадь,1,0.5062215924263,0,False,
Воронеж,АЗИМУТ Сити Отель Воронеж,9,"После реновации отель стал отличным. Хорошие матрасы, быстрый интернет, центр города.",Адмиралтейская площадь,1,0.7826233506202698,1,True,
Воронеж,АЗИМУТ Сити Отель Воронеж,6,Очень маленькие номера категории стандарт. Вдвоем тесновато.,Адмиралтейская площадь,1,0.59121173620224,0,False,
Воронеж,Отель Degas,10,Замечательный спа-центр. После рабочего дня бассейн и сауна — то что нужно.,Адмиралтейская площадь,1,0.7938595414161682,1,True,
Воронеж,Отель Degas,8,"Завтраки вкусные, но зал для них переполнен в утренние часы.",Адмиралтейская площадь,1,0.7168605923652649,1,True,
Сочи,Санаторий Одиссея,9,"Потрясающий дендропарк на территории, воздух просто целебный. Номера чистые, лечебная база очень мощная. Идеально для спокойного отдыха и оздоровления.",Олимпийский парк,1,0.8591135144233704,1,True,
Сочи,Санаторий Одиссея,7,"Собственный пляж отличный, но до него нужно ехать на трансфере или спускаться. Интерьеры в стиле классического санатория, местами хочется более современного ремонта.",Олимпийский парк,1,0.7658302187919617,0,False,
Сочи,РОДИНА Гранд Отель и СПА,10,"Абсолютная приватность и роскошь. Огромный парк, где не встретишь лишних людей. Сервис уровня 'ультра-люкс', каждый гость здесь — персона номер один.",Олимпийский парк,1,0.754363477230072,1,True,
Сочи,РОДИНА Гранд Отель и СПА,9,"Цена заоблачная, но за эксклюзивность и тишину в самом центре Сочи приходится платить.",Олимпийский парк,1,0.679869532585144,1,True,
Сочи,Отель MANTERA Supreme,10,"Новый флагман Сириуса. Дизайн будущего, технологичные номера, вид на закат над морем — это нечто. Бассейны и сервис на уровне лучших мировых цепочек.",Олимпийский парк,1,0.8289164304733276,1,True,
Сочи,Отель MANTERA Supreme,8,"Отель только открылся, поэтому некоторые процессы еще отлаживаются. На завтраке иногда путают заказы.",Олимпийский парк,1,0.5803108215332031,1,True,
Сочи,Отель Грейс Империал,9,"Отличный выбор в Красной Поляне. Есть спа, трансфер до подъемников. Номера уютные, теплые, очень порадовал подогреваемый бассейн на улице.",Олимпийский парк,1,0.8440855145454407,1,True,
Сочи,Отель Грейс Империал,7,"В сезон очень много детей, в ресторане и спа бывает шумно. Завтраки вкусные, но без изысков.",Олимпийский парк,0,0.48849377036094666,0,True,
Сочи,Swissotel Resort Сочи Камелия,10,"Идеальный семейный отель. Песчаный пляж (редкость для Сочи), отличная анимация и территория. Бассейн с подогревом в форме цветка — восторг.",Олимпийский парк,1,0.8599250316619873,1,True,
Сочи,Swissotel Resort Сочи Камелия,8,В пик сезона цены сильно завышены. В номерах на нижних этажах может быть слышно музыку из ресторана.,Олимпийский парк,1,0.5124313831329346,1,True,
Сочи,Luciano Hotel&SPA Sochi,10,"Лучший спа-центр, который я видела. Программы оздоровления, косметология — всё на высшем уровне. Номера очень эстетичные и чистые.",Олимпийский парк,1,0.8480671048164368,1,True,
Сочи,Luciano Hotel&SPA Sochi,9,"Это место для тихого, размеренного отдыха. Если ищете тусовку — вам не сюда.",Олимпийский парк,1,0.5669991374015808,1,True,
Сочи,Бутик-Отель Усадьба Хлудова,10,"Ощущение, что живешь в музее или императорском дворце. Роскошная мебель, высокие потолки, очень персональный сервис в парке Ривьера.",Олимпийский парк,1,0.8062961101531982,1,True,
Сочи,Бутик-Отель Усадьба Хлудова,8,"Специфический интерьер 'дорого-богато', не всем подойдет такой стиль. Но качество исполнения безупречное.",Олимпийский парк,1,0.8047837018966675,1,True,
Сочи,Отель Арфа Парк,9,Виллы на первой линии в Сириусе. Свой бассейн у виллы — это огромный плюс. Море в 20 метрах. Завтраки очень приличные.,Олимпийский парк,1,0.7647145390510559,1,True,
Сочи,Отель Арфа Парк,6,"По набережной гуляет огромное количество людей, приватности на террасах первого этажа маловато. Уборка не всегда была тщательной.",Олимпийский парк,0,0.48094281554222107,0,True,
Сочи,Mantera Resort & Congress,9,Масштабный отель с огромным количеством бассейнов. Для детей — рай. Очень близко к Олимпийскому парку и Сочи Парку.,Олимпийский парк,1,0.8050187826156616,1,True,
Сочи,Mantera Resort & Congress,7,"Отель очень большой, на завтраках очереди, напоминает большой муравейник. Номера требуют косметического обновления.",Олимпийский парк,1,0.6776911020278931,0,False,
Сочи,Бутик-Отель Верещагинская Дача,9,"Очень уютно и аутентично. Расположение в тени деревьев, тишина, до моря близко. Очень душевный персонал.",Олимпийский парк,1,0.8263970613479614,1,True,
Сочи,Бутик-Отель Верещагинская Дача,8,"Номера небольшие, но очень чистые. Если вы привыкли к сетевому пафосу, здесь может быть слишком просто.",Олимпийский парк,1,0.6894451975822449,1,True,
Сочи,Radisson Collection Paradise Resort & SPA,10,"Огромный спа-комплекс, отличная территория, всё на высшем уровне. Вид на море из каждого номера. Завтраки просто королевские.",Олимпийский парк,1,0.8310023546218872,1,True,
Сочи,Radisson Collection Paradise Resort & SPA,8,Цены в ресторанах на территории очень высокие. В остальном — это эталонный курортный отель.,Олимпийский парк,1,0.8052929043769836,1,True,
Сочи,Отель Pullman Sochi Centre,10,"Лучший бизнес-отель в центре Сочи. Панорамный бассейн на верхнем этаже — это любовь. Сервис четкий, всё по стандартам.",Олимпийский парк,1,0.8662208318710327,1,True,
Сочи,Отель Pullman Sochi Centre,9,"Всё отлично, но пляж через дорогу (общий с Меркюр), что не всегда удобно в разгар сезона.",Олимпийский парк,1,0.6971681714057922,1,True,
Сочи,Villas & SPA by Ostrova,10,"Уединенные виллы в парковой зоне. Тишина, птицы поют, свой бассейн. Завтраки очень изысканные. Очень вежливый персонал.",Олимпийский парк,1,0.8360995054244995,1,True,
Сочи,Villas & SPA by Ostrova,9,Идеально для романтического отдыха. Единственное — до моря нужно немного пройтись через парк.,Олимпийский парк,1,0.7264606356620789,1,True,
Сочи,Марриотт Красная Поляна,9,"Шикарный открытый бассейн с видом на горы. Казино в этом же здании. Номера огромные, кровати супер-удобные.",Олимпийский парк,1,0.8490987420082092,1,True,
Сочи,Марриотт Красная Поляна,7,В отеле всегда очень людно и шумно. На ресепшене часто очереди на заселение. Сервис иногда не справляется с потоком гостей.,Олимпийский парк,0,0.4460409879684448,0,True,
Москва,Отель Москва (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.","Кремль, Красная площадь",0,0.95,0,True,True
Москва,Гостиница Москва (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!","Кремль, Красная площадь",0,0.98,0,True,True
Санкт-Петербург,Отель Санкт-Петербург (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.","Эрмитаж, Исаакиевский собор",0,0.95,0,True,True
Санкт-Петербург,Гостиница Санкт-Петербург (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!","Эрмитаж, Исаакиевский собор",0,0.98,0,True,True
Казань,Отель Казань (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",Казанский Кремль,0,0.95,0,True,True
Казань,Гостиница Казань (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",Казанский Кремль,0,0.98,0,True,True
Иркутск,Отель Иркутск (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",озеро Байкал,0,0.95,0,True,True
Иркутск,Гостиница Иркутск (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",озеро Байкал,0,0.98,0,True,True
Красноярск,Отель Красноярск (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",заповедник Столбы,0,0.95,0,True,True
Красноярск,Гостиница Красноярск (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",заповедник Столбы,0,0.98,0,True,True
Нижний Новгород,Отель Нижний Новгород (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",Нижегородский Кремль,0,0.95,0,True,True
Нижний Новгород,Гостиница Нижний Новгород (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",Нижегородский Кремль,0,0.98,0,True,True
Новосибирск,Отель Новосибирск (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",Оперный театр,0,0.95,0,True,True
Новосибирск,Гостиница Новосибирск (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",Оперный театр,0,0.98,0,True,True
Пермь,Отель Пермь (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",набережная Камы,0,0.95,0,True,True
Пермь,Гостиница Пермь (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",набережная Камы,0,0.98,0,True,True
Петропавловск-Камчатский,Отель Петропавловск-Камчатский (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",вулканы Камчатки,0,0.95,0,True,True
Петропавловск-Камчатский,Гостиница Петропавловск-Камчатский (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",вулканы Камчатки,0,0.98,0,True,True
Владимир,Отель Владимир (синтетика),2,"Ужасный отель! Грязные номера, персонал хамит, завтрак отвратительный.",Золотые ворота,0,0.95,0,True,True
Владимир,Гостиница Владимир (синтетика),1,"Худший опыт! Тараканы, сломаный душ, воняет сыростью. Никому не советую!",Золотые ворота,0,0.98,0,True,True
